danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,is_explicit,ranking
1.8665280765566665,0.6264554804719004,1,0.41313966944331454,1,1.4019808369982776,-0.9278535022372311,-0.2473828266142507,-1.0480803972277004,0.993275864657603,0.47769919909894837,4,137159,1,1.0
0.9716432535738634,0.8723873250540173,11,0.6826175825484613,0,-0.6325860578939204,-0.6613932863534159,-0.2473677881228356,-0.600314759048512,1.1139862985708038,-0.2773887843484259,4,256000,1,0.5
0.10196645377367436,-0.0889826128578934,11,-0.6936306885775341,0,-0.35820909446702104,2.257047043532942,0.024014948142661526,-0.9433076493778902,0.5456413388961482,0.09505504179243286,4,126482,1,0.3333333333333333
1.1039853752825879,0.2463789933904478,4,0.7235657459001842,1,3.2058432263100722,-0.6311190090724371,-0.2473828266142507,2.0686331335466503,1.315170355092806,1.2313945174056244,4,174133,1,0.25
-0.017771656343743062,1.2673687724131748,9,0.7001667954134853,1,1.7532593022853111,-0.6106256521437745,-0.2473828266142507,1.7598292451472104,-0.16856206175695945,-1.8938966167154263,4,127872,1,0.2
-0.8370324097787036,1.1332241299138384,6,1.0332118573408304,1,-0.7768950490388639,-0.8695871624241472,-0.2379837694798122,-0.24739602944915173,-1.1493343373017197,0.5734919770199682,4,86984,0,0.16666666666666666
0.4170667435563518,1.081056768941874,7,-1.4412271566275576,1,-0.3078908278177973,-0.5561319530380127,-0.20837673950633084,0.8885611314487893,0.2639836597653452,0.4388551335529797,4,186475,1,0.14285714285714285
-0.8874484561439321,0.790410043526645,10,1.4387936657769416,0,-0.6183450390309325,-0.7899425252695722,-0.24731644577323872,1.2414798610481501,-0.08808843914815852,0.2523132838961729,4,182320,1,0.125
1.3560656071087291,-0.5659413417444222,1,0.335923132837209,1,1.9621275789424664,-0.5919953276631721,-0.2473828266142507,-0.644429600248432,0.9630982561793026,1.1166313818923874,4,202840,1,0.1111111111111111
0.19019453491282404,1.602730378661515,2,1.9200320807867115,1,1.1931125603411223,0.012092943620359075,-0.2473828266142507,2.9729873781450116,0.5104341290047978,0.4719027009457709,4,270441,1,0.1
0.5368048536737685,-1.3409992761850327,7,-2.0651991696061907,1,-0.6116992302282048,-0.2627043424685257,4.916224186617911,-0.9091186474479521,0.8675358293313515,-0.6522039051883121,4,303440,0,0.09090909090909091
0.7321670333390286,0.6040980400553452,11,0.9860239738593214,0,0.03484302615144357,-0.6818866432820785,-0.2473828266142507,-0.8705181613980223,0.5506709403091983,-0.20143207478276107,4,167229,1,0.08333333333333333
-2.292795748574672,-2.6302783402064325,9,-2.8244951128995632,1,-0.7579070238882134,2.2943076924941463,-0.2059094870085407,-0.7569224453082282,-1.554217251052249,-2.1588041102353217,4,219733,0,0.07692307692307693
-0.4778180794264514,-1.2813794350742165,10,-0.7240493242102429,1,-0.8034782842497745,-0.4024317760730433,-0.24693343419501035,-0.44591281484879175,-1.2504293257040258,0.10141613392156973,4,143047,1,0.07142857142857142
0.47378479571723303,0.7233377222769767,10,-0.10592704885328498,0,-0.8196181056278274,0.41730250107346,-0.22964210627299797,-0.6113434693484919,-0.2943020970832109,-0.2759208400109328,4,212000,0,0.06666666666666667
-0.9126564793265463,0.3507137153343762,2,-0.933469931066196,1,-0.5813183899871641,-0.5463510326856964,-0.2471431506573225,0.1055227001502086,-1.2298079599105207,0.550983497178408,4,190286,1,0.0625
0.6502409579955324,0.14204427144651946,1,0.22204824046860833,1,1.1171604597385203,-0.7550106668684428,-0.2473828266142507,-1.2212311489373866,0.5406117374830981,0.022071860500151624,4,135059,1,0.058823529411764705
0.9464352303912491,-0.39453429855082567,1,-0.11255675149118309,0,1.8197173903125876,-0.11831932774385749,-0.2473828266142507,0.304039485549849,0.7216773883528999,-0.29609566475186266,4,194787,1,0.05555555555555555
0.19019453491282404,0.305998834501264,5,-0.42844258306161553,1,-0.7085381584965222,-0.646954784880949,-0.24720424452869635,-1.0083770401477723,-0.26915409001796065,-0.43287796532749495,4,228639,0,0.05263157894736842
-1.202548745926609,0.22402155297389173,8,-0.9291801234769682,1,-0.635434261666518,0.8923757753288202,-0.2473828266142507,-0.42385539424883173,-0.22388767730051007,0.6783182585563291,4,235878,1,0.05
1.2237234854000052,1.6548977396334792,11,1.1794552978826973,0,-0.6829043245431442,-0.8570116933997406,-0.2473828266142507,1.6274847215474502,2.235587413680966,-0.3525550623477483,4,143529,1,0.047619047619047616
0.8960191840260208,0.17185419200192756,4,0.2029390975711379,0,-0.15503722535506104,-0.05311319206174921,-0.12460764279564755,0.6128433739492892,-0.13838445327865911,-0.2771253071596449,4,217333,1,0.045454545454545456
0.21540255809543823,1.1630340504692465,8,1.182185175439479,1,0.3291574159865258,-0.9010724107963651,-0.2473828266142507,0.458441429749569,-0.17862126458305955,0.7480267947880493,4,150204,1,0.043478260869565216
0.8329991260694853,-0.7298959047991669,2,-1.1448404504627074,1,-0.7740468452662663,-0.0018797997400927008,0.10978134449441303,-0.5341424972486318,0.450078912048197,-0.8417945623152963,4,210373,0,0.041666666666666664
-0.5093281084047191,1.595277898522663,11,1.1334373619255234,1,-0.7531600176005508,-0.9278069264260295,-0.24092097483432423,-0.5892860487485319,-1.3475006329758918,1.0407875911219149,4,126987,1,0.04
0.933831218799942,0.08987691047455525,4,-0.10670701386950854,0,1.221594598067098,0.13784763386442492,-0.247371312769261,1.21942244044819,2.326120239115867,0.02978797817158873,4,150242,1,0.038461538461538464
-1.574367087870168,-0.3796293382731216,4,-0.7178096040804566,1,-0.8291121182031528,-0.5654471152783138,-0.2452797875804201,-0.44591281484879175,-0.4502197408877624,0.8569557925497115,3,214800,0,0.037037037037037035
0.851905143456446,-0.42434421910623377,9,0.36946162853481024,1,2.284924006503524,-0.9045655966364781,-0.2473828266142507,-0.10402279554941146,0.14327322585214383,1.2323731469639536,4,211875,1,0.03571428571428571
-0.7172942996612862,0.4252385167228964,11,0.029006898953344278,0,-0.32592945171091525,-0.7638600709967288,-0.2469927657431715,-0.14813763674933156,-1.5778563776935841,0.3870254065599563,4,184375,1,0.034482758620689655
0.4989928188998472,0.34326123519552415,11,0.6202203812505983,0,0.09180710160339503,0.2636023241084907,-0.2473828266142507,-0.6113434693484919,1.7879528879195108,-1.2592553481392743,4,190053,0,0.03333333333333333
0.669146975382493,-0.38708181841197364,8,-0.9350298610986424,1,-0.71898157232938,3.1699329430824577,-0.1839391909567907,-0.644429600248432,1.229667131070955,-0.7380221895340583,4,205240,0,0.03225806451612903
0.2343085754823989,0.19421163241848363,6,0.5917516581584481,0,-0.2661171724863663,1.5071764831886978,-0.24398154281372575,-0.0047644028495912845,0.007473987699792281,0.02466899278956246,4,154424,0,0.03125
-0.5975561895438688,0.41033355644519237,1,0.9037376646477642,1,-0.5347977283680705,-0.9102944214142634,-0.2473261972950157,2.9840160884449913,-1.543655088084844,0.5390141048880809,4,150402,1,0.030303030303030304
-1.7634272617397742,-1.2292120741022523,9,-0.9798778495314816,1,-0.8528471496414658,0.859772707487766,-0.23263805573460028,-0.5561999178485918,-0.7570254270838156,0.19220284525575407,4,278126,0,0.029411764705882353
0.22170456389109178,-0.2976520567457502,8,0.24895703352831183,0,1.022220333985268,-0.7741067494610602,-0.2473828266142507,-0.600314759048512,0.14327322585214383,1.3527069430399845,4,247733,1,0.02857142857142857
0.6502409579955324,-1.542216239934037,11,0.17993012959255078,1,-0.7379695974800305,1.386079374064782,-0.04060356965660327,-0.40179797364887165,0.1231548201999436,-1.8957785966352891,4,227520,1,0.027777777777777776
-2.3873258355094755,-0.17095989438526568,1,-0.1390755620427748,0,-0.7835408578415917,-0.6613932863534159,-0.231110708950254,1.9252598996469106,-0.42004213240946203,-2.2663404428562854,4,241791,0,0.02702702702702703
-1.6751991806006248,-1.9968175284040102,7,-1.33983170451853,1,-0.7275261836471727,0.41730250107346,0.76301581533789,-0.2915108706490715,-1.5693060552913993,0.5520750455319283,4,343120,0,0.02631578947368421
0.8329991260694853,-0.8565880671596513,11,-1.2037278091875658,1,0.8323400824787631,-0.670708448593717,4.763489508183285,-0.5672286281485719,0.02256279193894245,1.3435228810310538,4,98089,1,0.02564102564102564
1.8917360997392807,-1.132329832297176,10,1.0320419098164955,0,1.4494508998749038,-0.527254950093079,-0.24642529766867977,-0.677515731148372,-0.3093909013223611,0.4742739956447987,4,144000,1,0.025
-0.8874484561439321,0.11968683102996334,7,-0.39685399990457243,0,-0.13604920020441066,-0.06242835430205039,-0.2473828266142507,-0.05990795434949139,0.2388356527000949,-0.49039127167850405,4,176835,1,0.024390243902439025
-0.9504685141004672,0.29109387422356,4,0.6077409409910257,1,-0.8414543345510755,-0.8733132273202677,-0.2473828266142507,-0.32459700154901155,-1.4254594548781676,-1.6743824788626227,4,232707,0,0.023809523809523808
-0.994582554670042,-0.7895157459099831,1,0.2204883104361619,1,-0.7968324754470469,0.21702651290698485,-0.2470103889752986,0.06140785895028883,-1.5778563776935841,0.022862292066494053,4,172500,1,0.023255813953488372
0.3414426740085092,0.5072157982502689,6,0.3811611037781597,1,-0.5585327598063835,-0.8565459352877256,-0.2473828266142507,-0.3025395809490515,0.09297721172164326,-0.01345992038685917,4,141732,1,0.022727272727272728
-0.13750976646116048,-0.3423669375788615,1,-0.33874660619593694,0,-0.5718243774118389,1.5118340643088484,-0.2395698603712487,-0.49002765604871185,-1.3862285638563772,0.47574193998229125,4,208488,1,0.022222222222222223
0.007436366838871135,0.4774058776948606,1,0.15575121408962866,1,-0.782591456584059,1.6841645657544202,-0.2473828266142507,0.12758012075016864,0.6361741643310489,-0.3903075795401972,4,233453,0,0.021739130434782608
0.30363063923458794,2.146761428797713,11,1.7293306343201171,0,0.1772532147813222,-0.006537380860243293,-0.2473828266142507,-1.1594703712574985,1.3654663692233067,2.6583116926456407,4,177847,0,0.02127659574468085
-0.4021940098786088,-2.2651068134026833,11,-2.2734498289378084,1,-0.06009709960180872,1.9403315273627022,-0.24731820809645144,-0.32459700154901155,0.7015589827006996,-1.6052385366068618,4,207326,0,0.020833333333333332
0.4863888073085401,-0.3423669375788615,9,0.40495003677297003,0,0.3481454411371763,-0.0018797997400927008,-0.2473828266142507,0.6018146636493091,-0.18868046740915967,1.2301524106585155,4,232267,1,0.02040816326530612
-1.4042129313875222,-0.3721768581342696,4,0.20605895763603108,0,-0.7436660050252255,0.4033297577130083,-0.24589660070486757,-0.39076926334889167,-0.792232636975166,-1.1773515820268428,3,278015,1,0.02
